132,none,0.005721,0.00589,0.011613
133,none,0.005757,0.006034,0.011792
135,none,0.00598,0.006177,0.012159
136,none,0.005997,0.006251,0.01225
137,none,0.005504,0.006383,0.011889
139,none,0.005627,0.006505,0.012133
140,none,0.006416,0.006725,0.013144
141,none,0.006377,0.006771,0.01315
143,none,0.006536,0.006973,0.013511
144,none,0.006778,0.007096,0.013876
145,none,0.006731,0.007215,0.013948
147,none,0.007443,0.007387,0.014832
148,none,0.0074,0.007451,0.014853
149,none,0.006797,0.00762,0.014419
151,none,0.007033,0.007841,0.014876
152,none,0.007923,0.007988,0.015912
153,none,0.007942,0.008046,0.015991
155,none,0.008159,0.008326,0.016488
156,none,0.008202,0.008386,0.016589
157,none,0.007406,0.008557,0.015965
159,none,0.008426,0.008749,0.017177
160,none,0.008103,0.008813,0.016918
161,none,0.008703,0.008932,0.017638
163,none,0.008107,0.009097,0.017206
164,none,0.008729,0.009225,0.017955
165,none,0.008542,0.009609,0.018152
167,none,0.00786,0.00968,0.017542
168,none,0.009188,0.009768,0.018958
169,none,0.008404,0.009874,0.018279
171,none,0.009627,0.01014,0.019769
172,none,0.009917,0.010218,0.020138
173,none,0.009278,0.010414,0.019694
175,none,0.010327,0.010656,0.020986
176,none,0.01052,0.010794,0.021316
177,none,0.010854,0.010797,0.021653
179,none,0.009774,0.011454,0.02123
180,none,0.011032,0.011227,0.022261
181,none,0.010139,0.011381,0.021522
183,none,0.011368,0.011662,0.023033
184,none,0.011315,0.011866,0.023184
185,none,0.011931,0.011966,0.023899
187,none,0.012411,0.012225,0.024639
188,none,0.011984,0.012379,0.024365
189,none,0.012127,0.01243,0.024559
191,none,0.010948,0.012728,0.023678
192,none,0.01282,0.012423,0.025245
193,none,0.0114,0.012602,0.024004
195,none,0.012802,0.013206,0.026011
196,none,0.012793,0.012996,0.02579
197,none,0.011938,0.013104,0.025044
199,none,0.012033,0.013422,0.025457
200,none,0.013685,0.013525,0.027212
201,none,0.014052,0.013682,0.027737
203,none,0.01411,0.013978,0.028091
204,none,0.014175,0.014145,0.028322
205,none,0.014325,0.014487,0.028814
207,none,0.014572,0.014615,0.029188
208,none,0.014569,0.014697,0.029268
209,none,0.014849,0.015036,0.029887
211,none,0.013653,0.015121,0.028776
212,none,0.014316,0.015292,0.029611
213,none,0.014588,0.015457,0.030048
215,none,0.01621,0.015726,0.031939
216,none,0.015936,0.015926,0.031865
217,none,0.015915,0.016072,0.031989
219,none,0.016419,0.016445,0.032866
220,none,0.01655,0.016593,0.033146
221,none,0.01659,0.016745,0.033337
223,none,0.015675,0.017087,0.032765
224,none,0.016795,0.01723,0.034028
225,none,0.017265,0.017337,0.034604
227,none,0.01571,0.017709,0.033422
228,none,0.016517,0.017881,0.0344
229,none,0.014904,0.01805,0.032956
231,none,0.017696,0.018416,0.036114
232,none,0.018217,0.018521,0.036739
233,none,0.016617,0.019183,0.035802
235,none,0.018949,0.019043,0.037994
236,none,0.01924,0.019115,0.038357
237,none,0.01962,0.0194,0.039022
239,none,0.017761,0.019932,0.037696
240,none,0.019656,0.01997,0.039629
241,none,0.017324,0.020156,0.037482
243,none,0.018255,0.020365,0.038622
244,none,0.018964,0.0207,0.039667
245,none,0.01892,0.020728,0.03965
247,none,0.019656,0.021097,0.040756
248,none,0.020511,0.021444,0.041956
249,none,0.019865,0.021548,0.041415
251,none,0.018269,0.022191,0.040462
252,none,0.020556,0.022183,0.04274
253,none,0.021126,0.022497,0.043626
255,none,0.021692,0.022559,0.044254
256,none,0.020134,0.022043,0.042179
257,none,0.020915,0.022288,0.043205
259,none,0.022949,0.022644,0.045595
260,none,0.023693,0.023095,0.04679
261,none,0.023248,0.023039,0.04629
263,none,0.021761,0.023745,0.045509
264,none,0.023763,0.023827,0.047593
265,none,0.024571,0.023867,0.04844
267,none,0.024227,0.024403,0.048632
268,none,0.025246,0.024439,0.049688
269,none,0.022531,0.024516,0.047049
271,none,0.022748,0.025217,0.047967
272,none,0.025872,0.025305,0.051179
273,none,0.025821,0.02542,0.051243
275,none,0.025874,0.025843,0.051719
276,none,0.026696,0.026001,0.0527
277,none,0.023895,0.026114,0.050011
279,none,0.027094,0.026697,0.053793
280,none,0.027331,0.02683,0.054164
281,none,0.025222,0.026923,0.052147
283,none,0.025091,0.027379,0.052473
284,none,0.026004,0.027516,0.053522
285,none,0.025188,0.031852,0.057042
287,none,0.026436,0.02831,0.054749
288,none,0.027081,0.028424,0.055508
289,none,0.025074,0.028451,0.053528
291,none,0.028687,0.029116,0.057806
292,none,0.027365,0.029295,0.056662
293,none,0.02463,0.029492,0.054124
295,none,0.0278,0.029976,0.057778
296,none,0.029412,0.030035,0.059449
297,none,0.0301,0.030368,0.060471
299,none,0.031075,0.030829,0.061907
300,none,0.030682,0.031177,0.061862
301,none,0.030804,0.031158,0.061965
303,none,0.031357,0.031448,0.062807
304,none,0.031537,0.031653,0.063192
305,none,0.031938,0.031997,0.063937
307,none,0.029369,0.032579,0.06195
308,none,0.032369,0.032725,0.065097
309,none,0.032998,0.033033,0.066036
311,none,0.030249,0.033244,0.063496
312,none,0.032607,0.034425,0.067034
313,none,0.029472,0.033781,0.063258
315,none,0.034304,0.034259,0.068566
316,none,0.034676,0.034511,0.069189
317,none,0.031462,0.034718,0.066183
319,none,0.034637,0.035317,0.069957
320,none,0.035173,0.034465,0.069641
321,none,0.035713,0.034732,0.07045
323,none,0.035642,0.03533,0.070977
324,none,0.036258,0.035493,0.071755
325,none,0.035646,0.035848,0.071496
327,none,0.037141,0.036028,0.073171
328,none,0.036834,0.036366,0.073203
329,none,0.037301,0.036592,0.073896
331,none,0.033611,0.037126,0.070738
332,none,0.037692,0.037514,0.075209
333,none,0.037897,0.037621,0.075521
335,none,0.038718,0.038025,0.076745
336,none,0.038957,0.038414,0.077374
337,none,0.034653,0.038691,0.073346
339,none,0.039915,0.039008,0.078925
340,none,0.039728,0.039225,0.078956
341,none,0.039772,0.039581,0.079359
343,none,0.037159,0.039844,0.077005
344,none,0.041549,0.042275,0.083829
345,none,0.040972,0.040886,0.081863
347,none,0.038091,0.041206,0.0793
348,none,0.04113,0.04135,0.082483
349,none,0.036943,0.0414,0.078347
351,none,0.040834,0.041895,0.082731
352,none,0.042075,0.042497,0.084575
353,none,0.038881,0.042505,0.081389
355,none,0.042994,0.042877,0.085874
356,none,0.043455,0.043717,0.087175
357,none,0.043688,0.043477,0.08717
359,none,0.040889,0.046196,0.087088
360,none,0.044517,0.044082,0.088602
361,none,0.040735,0.044331,0.085071
363,none,0.045347,0.044966,0.090318
364,none,0.045498,0.045744,0.091245
365,none,0.046328,0.045634,0.091964
367,none,0.042226,0.046192,0.088423
368,none,0.046171,0.046216,0.092389
369,none,0.046731,0.046575,0.093309
371,none,0.047344,0.046977,0.094324
372,none,0.047478,0.04765,0.095131
373,none,0.04348,0.047666,0.091148
375,none,0.048504,0.048211,0.096717
376,none,0.048482,0.048418,0.096903
377,none,0.048968,0.048535,0.097504
379,none,0.044965,0.049361,0.094329
380,none,0.049193,0.049334,0.098529
381,none,0.049171,0.049935,0.099108
383,none,0.045862,0.05025,0.096115
384,none,0.051067,0.049632,0.100701
385,none,0.051134,0.050228,0.101365
387,none,0.05056,0.050485,0.101047
388,none,0.052169,0.050561,0.102732
389,none,0.047242,0.050867,0.098111
391,none,0.051306,0.04943,0.100738
392,none,0.049615,0.047818,0.097435
393,none,0.048832,0.046659,0.095493
395,none,0.047879,0.045347,0.093228
396,none,0.046123,0.044052,0.090181
397,none,0.039416,0.042993,0.082412
399,none,0.043797,0.042058,0.085858
400,none,0.043351,0.041042,0.084395
401,none,0.037742,0.040005,0.07775
403,none,0.041812,0.039515,0.081332
404,none,0.041489,0.038563,0.080056
405,none,0.04055,0.037618,0.078171
407,none,0.039742,0.037104,0.076851
408,none,0.039254,0.036742,0.075998
409,none,0.035166,0.036791,0.071959
411,none,0.039316,0.037269,0.076587
412,none,0.040281,0.037446,0.07773
413,none,0.040315,0.037774,0.078091
415,none,0.040815,0.037936,0.078756
416,none,0.040766,0.038276,0.079047
417,none,0.041426,0.038386,0.079817
419,none,0.036881,0.038802,0.075688
420,none,0.040993,0.039144,0.080138
421,none,0.037645,0.039086,0.076736
423,none,0.04134,0.039414,0.080758
424,none,0.041963,0.039796,0.081761
425,none,0.042063,0.040029,0.082094
427,none,0.042607,0.040444,0.083054
428,none,0.04323,0.040618,0.083853
429,none,0.043037,0.040726,0.083767
431,none,0.039422,0.041242,0.080666
432,none,0.043286,0.041377,0.084668
433,none,0.040068,0.041416,0.081489
435,none,0.043952,0.042037,0.085992
436,none,0.044518,0.042269,0.086789
437,none,0.044394,0.042458,0.086855
439,none,0.039454,0.042659,0.082116
440,none,0.044862,0.043186,0.088053
441,none,0.045685,0.04312,0.088807
443,none,0.041646,0.043516,0.085165
444,none,0.045713,0.043685,0.089401
445,none,0.046237,0.044123,0.090365
447,none,0.047449,0.044398,0.09185
448,none,0.046878,0.043751,0.090634
449,none,0.042239,0.044015,0.086257
451,none,0.046899,0.044393,0.091294
452,none,0.047818,0.04462,0.092444
453,none,0.048053,0.044851,0.092906
455,none,0.046846,0.045403,0.092254
456,none,0.048535,0.045669,0.094206
457,none,0.044227,0.045613,0.089843
459,none,0.048718,0.046148,0.094869
460,none,0.049333,0.04679,0.096128
461,none,0.044969,0.046474,0.091446
463,none,0.045138,0.04701,0.092151
464,none,0.051299,0.04714,0.098444
465,none,0.049713,0.047658,0.097377
467,none,0.045684,0.04822,0.093909
468,none,0.050275,0.048291,0.098567
469,none,0.050857,0.048303,0.099164
471,none,0.05199,0.048727,0.100719
472,none,0.051478,0.049267,0.100747
473,none,0.051782,0.049244,0.10103
475,none,0.05213,0.049557,0.101692
476,none,0.052327,0.050173,0.102502
477,none,0.052461,0.050129,0.102593
479,none,0.047236,0.050723,0.097962
480,none,0.052696,0.05073,0.103432
481,none,0.054065,0.050792,0.104861
483,none,0.053827,0.051249,0.105081
484,none,0.054627,0.051575,0.106205
485,none,0.054704,0.051858,0.106566
487,none,0.049262,0.052463,0.101728
488,none,0.054339,0.052647,0.106988
489,none,0.056485,0.052748,0.109236
491,none,0.04932,0.053169,0.102494
492,none,0.05529,0.053401,0.108696
493,none,0.05578,0.053494,0.109276
495,none,0.05659,0.054187,0.11078
496,none,0.057118,0.054418,0.11154
497,none,0.05771,0.054489,0.112201
499,none,0.051692,0.054695,0.106389
500,none,0.057182,0.055152,0.112336
501,none,0.058749,0.055434,0.114185
503,none,0.052806,0.055731,0.108539
504,none,0.058489,0.056452,0.114943
505,none,0.058987,0.056164,0.115153
507,none,0.060005,0.057037,0.117044
508,none,0.059879,0.056833,0.116718
509,none,0.0536,0.057694,0.111299
511,none,0.05978,0.057647,0.117429
512,none,0.054082,0.057331,0.111416
513,none,0.060268,0.057411,0.117682
515,none,0.062104,0.058281,0.12039
516,none,0.061714,0.058064,0.119784
517,none,0.062131,0.058601,0.120734
519,none,0.063506,0.05879,0.1223
520,none,0.061032,0.059623,0.120661
521,none,0.056953,0.059104,0.116059
523,none,0.056932,0.059717,0.116651
524,none,0.058674,0.060146,0.118823
525,none,0.056607,0.060547,0.117159
527,none,0.058303,0.060842,0.119148
528,none,0.057566,0.061285,0.118853
529,none,0.052375,0.061028,0.113408
531,none,0.059875,0.061845,0.121723
532,none,0.058444,0.061995,0.120445
533,none,0.061149,0.062233,0.123387
535,none,0.059891,0.062682,0.122578
536,none,0.06196,0.063143,0.125108
537,none,0.0607,0.063323,0.124029
539,none,0.06294,0.063548,0.126491
540,none,0.061316,0.064428,0.125746
541,none,0.056879,0.063999,0.12088
543,none,0.066407,0.064572,0.130982
544,none,0.069236,0.064932,0.134171
545,none,0.067037,0.065706,0.132745
547,none,0.061822,0.065683,0.127508
548,none,0.068942,0.065742,0.134687
549,none,0.069928,0.066245,0.136179
551,none,0.069432,0.067086,0.13652
552,none,0.069897,0.067101,0.137
553,none,0.070209,0.067167,0.137378
555,none,0.070496,0.067557,0.138055
556,none,0.071404,0.068005,0.139413
557,none,0.064005,0.06805,0.132057
559,none,0.07119,0.06886,0.140052
560,none,0.072453,0.069071,0.141526
561,none,0.071954,0.069443,0.1414
563,none,0.064957,0.069798,0.134758
564,none,0.072202,0.070094,0.142299
565,none,0.073583,0.07049,0.144075
567,none,0.074587,0.071061,0.14565
568,none,0.074599,0.07108,0.14568
569,none,0.065373,0.071425,0.136801
571,none,0.06664,0.072001,0.138643
572,none,0.069277,0.072172,0.141452
573,none,0.068359,0.072337,0.140699
575,none,0.069399,0.072954,0.142356
576,none,0.071431,0.072466,0.143901
577,none,0.065835,0.072366,0.138206
579,none,0.07506,0.073084,0.148146
580,none,0.070947,0.073232,0.144184
581,none,0.070574,0.073568,0.144145
583,none,0.07295,0.074078,0.14703
584,none,0.07508,0.074667,0.149752
585,none,0.071706,0.074971,0.146682
587,none,0.063807,0.075261,0.13907
588,none,0.073293,0.075499,0.148794
589,none,0.07925,0.076183,0.155436
591,none,0.081085,0.076512,0.157602
592,none,0.078874,0.077015,0.155894
593,none,0.073012,0.076636,0.149651
595,none,0.081084,0.077539,0.158625
596,none,0.081617,0.077722,0.159343
597,none,0.08145,0.077795,0.159251
599,none,0.073613,0.078607,0.152226
600,none,0.079124,0.078786,0.157915
601,none,0.074716,0.079047,0.153765
603,none,0.08281,0.079795,0.162607
604,none,0.084255,0.079823,0.164083
605,none,0.084718,0.080414,0.165137
607,none,0.076495,0.080465,0.156962
608,none,0.084014,0.080986,0.165005
609,none,0.08456,0.081414,0.165979
611,none,0.085035,0.081896,0.166934
612,none,0.085165,0.08219,0.167358
613,none,0.077447,0.082177,0.159626
615,none,0.085533,0.08285,0.168385
616,none,0.08478,0.083419,0.168205
617,none,0.079065,0.083311,0.162378
619,none,0.078943,0.083937,0.162882
620,none,0.081789,0.084083,0.165874
621,none,0.080846,0.084469,0.165317
623,none,0.084142,0.085253,0.169398
624,none,0.080966,0.08567,0.166641
625,none,0.075054,0.085693,0.160752
627,none,0.081646,0.08633,0.167979
628,none,0.082225,0.086491,0.168718
629,none,0.085102,0.086935,0.17204
631,none,0.076566,0.087417,0.163985
632,none,0.084234,0.087565,0.171804
633,none,0.085081,0.087889,0.172972
635,none,0.085295,0.088969,0.174267
636,none,0.085034,0.088955,0.173994
637,none,0.086395,0.089496,0.175897
639,none,0.088042,0.090208,0.178255
640,none,0.091038,0.088904,0.179944
641,none,0.080611,0.089209,0.169825
643,none,0.083865,0.090078,0.173948
644,none,0.087812,0.09033,0.178144
645,none,0.084613,0.090648,0.175263
647,none,0.077499,0.090991,0.168492
648,none,0.089127,0.091403,0.180533
649,none,0.092454,0.091856,0.184312
651,none,0.088483,0.092606,0.181095
652,none,0.089366,0.092558,0.181929
653,none,0.080914,0.092922,0.173839
655,none,0.091189,0.093342,0.184533
656,none,0.094515,0.093929,0.18845
657,none,0.097351,0.094047,0.191403
659,none,0.089393,0.094953,0.184348
660,none,0.098272,0.095213,0.19349
661,none,0.089083,0.095741,0.184827
663,none,0.099764,0.095903,0.195669
664,none,0.099667,0.096476,0.196148
665,none,0.101689,0.096825,0.198517
667,none,0.100725,0.097587,0.198317
668,none,0.101704,0.097191,0.198901
669,none,0.10248,0.098087,0.200569
671,none,0.103499,0.098685,0.202189
672,none,0.104756,0.099164,0.203922
673,none,0.093167,0.098845,0.192016
675,none,0.100502,0.101748,0.202256
676,none,0.101977,0.100026,0.202005
677,none,0.093816,0.100154,0.193975
679,none,0.104972,0.101068,0.206042
680,none,0.106106,0.101293,0.207405
681,none,0.105502,0.101721,0.207228
683,none,0.096965,0.102384,0.199351
684,none,0.105696,0.103003,0.2087
685,none,0.106815,0.103606,0.210426
687,none,0.109623,0.103604,0.21323
688,none,0.108971,0.110336,0.219309
689,none,0.11114,0.104253,0.215396
691,none,0.101234,0.104556,0.205795
692,none,0.113047,0.105448,0.218498
693,none,0.114308,0.105732,0.220042
695,none,0.112593,0.106124,0.21872
696,none,0.11464,0.106256,0.220899
697,none,0.112926,0.106654,0.219583
699,none,0.116774,0.107475,0.224251
700,none,0.113921,0.107659,0.221582
701,none,0.105041,0.107609,0.212652
703,none,0.117082,0.108463,0.225547
704,none,0.118497,0.108005,0.226506
705,none,0.11662,0.108064,0.224686
707,none,0.118445,0.108838,0.227285
708,none,0.118189,0.108884,0.227075
709,none,0.105814,0.109269,0.215086
711,none,0.118243,0.11011,0.228358
712,none,0.119215,0.110195,0.229413
713,none,0.121013,0.110734,0.231752
715,none,0.120898,0.111962,0.232862
716,none,0.121677,0.111905,0.233585
717,none,0.121863,0.112184,0.234049
719,none,0.110271,0.112803,0.223076
720,none,0.119598,0.113374,0.232975
721,none,0.12384,0.11356,0.237403
723,none,0.123226,0.114138,0.237369
724,none,0.12173,0.114573,0.236306
725,none,0.125594,0.114949,0.240545
727,none,0.113244,0.115739,0.228985
728,none,0.121753,0.116003,0.237761
729,none,0.111341,0.116463,0.227807
731,none,0.12333,0.116896,0.240229
732,none,0.124712,0.117115,0.241829
733,none,0.109565,0.117586,0.227154
735,none,0.124899,0.118084,0.242988
736,none,0.126256,0.118458,0.244719
737,none,0.127824,0.118891,0.246718
739,none,0.110868,0.119232,0.230101
740,none,0.126422,0.120649,0.247073
741,none,0.126736,0.120288,0.247026
743,none,0.114309,0.120888,0.235202
744,none,0.124878,0.121164,0.246047
745,none,0.127117,0.12162,0.248741
747,none,0.129602,0.122291,0.251896
748,none,0.1299,0.122853,0.252755
749,none,0.129896,0.123221,0.253122
751,none,0.117676,0.123105,0.240786
752,none,0.129808,0.123767,0.25358
753,none,0.133556,0.124099,0.25766
755,none,0.133845,0.124446,0.258293
756,none,0.130669,0.129133,0.259807
757,none,0.119544,0.12552,0.245069
759,none,0.132399,0.126082,0.258483
760,none,0.130272,0.126854,0.257128
761,none,0.120589,0.126636,0.247227
763,none,0.133626,0.127732,0.261361
764,none,0.139027,0.127668,0.266699
765,none,0.135814,0.128591,0.264409
767,none,0.135597,0.128581,0.264183
768,none,0.135234,0.127871,0.263107
769,none,0.12114,0.128037,0.24918
771,none,0.138115,0.128848,0.266965
772,none,0.138284,0.129491,0.267778
773,none,0.125374,0.130242,0.255619
775,none,0.138039,0.130203,0.268244
776,none,0.139294,0.130784,0.270084
777,none,0.139935,0.131281,0.271221
779,none,0.14028,0.1322,0.272483
780,none,0.141142,0.132025,0.273173
781,none,0.141708,0.132297,0.274038
783,none,0.138809,0.133178,0.27199
784,none,0.142252,0.133847,0.276104
785,none,0.140408,0.134235,0.274649
787,none,0.128488,0.134644,0.263135
788,none,0.139864,0.13517,0.275036
789,none,0.145982,0.135207,0.281192
791,none,0.145803,0.136373,0.282178
792,none,0.147614,0.136778,0.284394
793,none,0.145398,0.137105,0.282505
795,none,0.146784,0.196882,0.343668
796,none,0.211609,0.212481,0.424092
797,none,0.188611,0.215604,0.404218
799,none,0.211187,0.214803,0.425993
800,none,0.217439,0.215329,0.43277
801,none,0.213894,0.21586,0.429757
803,none,0.215803,0.217497,0.433305
804,none,0.221806,0.216982,0.43879
805,none,0.215234,0.217455,0.432692
807,none,0.218464,0.218465,0.436932
808,none,0.215992,0.218978,0.434975
809,none,0.196471,0.219672,0.416145
811,none,0.194722,0.220722,0.415447
812,none,0.221716,0.221963,0.443681
813,none,0.222689,0.222132,0.444827
815,none,0.222677,0.223368,0.446048
816,none,0.228886,0.224071,0.452959
817,none,0.220173,0.225046,0.445222
819,none,0.225251,0.226315,0.451569
820,none,0.235062,0.226666,0.461731
821,none,0.201669,0.226884,0.428558
823,none,0.204423,0.228173,0.432599
824,none,0.22281,0.228907,0.45172
825,none,0.231286,0.226104,0.457392
827,none,0.190081,0.196568,0.386652
828,none,0.180796,0.172062,0.352861
829,none,0.150594,0.155023,0.30562
831,none,0.159214,0.151271,0.310487
832,none,0.159127,0.150469,0.309601
833,none,0.157912,0.15085,0.308765
835,none,0.159164,0.151289,0.310455
836,none,0.156472,0.151728,0.308203
837,none,0.159626,0.151994,0.311623
839,none,0.14606,0.152719,0.298784
840,none,0.159614,0.153593,0.31321
841,none,0.143477,0.153756,0.297236
843,none,0.163674,0.154813,0.318493
844,none,0.161987,0.155165,0.317157
845,none,0.162647,0.154901,0.317553
847,none,0.163451,0.156107,0.319563
848,none,0.163948,0.156422,0.320372
849,none,0.167911,0.156944,0.32486
851,none,0.165443,0.158339,0.323785
852,none,0.169345,0.15852,0.32787
853,none,0.146847,0.15851,0.305363
855,none,0.166735,0.160806,0.327545
856,none,0.167696,0.161469,0.329171
857,none,0.147594,0.15992,0.30752
859,none,0.15306,0.161082,0.314147
860,none,0.156904,0.161224,0.318134
861,none,0.152697,0.161634,0.314333
863,none,0.138414,0.162999,0.301415
864,none,0.159892,0.162455,0.32235
865,none,0.15668,0.163055,0.319737
867,none,0.1608,0.16407,0.324873
868,none,0.159627,0.164551,0.324181
869,none,0.162399,0.164836,0.327237
871,none,0.162511,0.165284,0.327798
872,none,0.1693,0.165747,0.335052
873,none,0.174798,0.16707,0.341871
875,none,0.176258,0.166963,0.343225
876,none,0.170805,0.167627,0.338436
877,none,0.154615,0.170188,0.324805
879,none,0.173733,0.168998,0.342737
880,none,0.173102,0.169288,0.342392
881,none,0.154976,0.169455,0.324435
883,none,0.154829,0.170087,0.324921
884,none,0.173501,0.170842,0.344346
885,none,0.175869,0.17076,0.346631
887,none,0.161189,0.171971,0.333163
888,none,0.175447,0.172545,0.347994
889,none,0.177846,0.172709,0.350557
891,none,0.184146,0.173598,0.357746
892,none,0.180023,0.174209,0.354238
893,none,0.181124,0.174205,0.355333
895,none,0.186071,0.175382,0.361458
896,none,0.184895,0.174039,0.358937
897,none,0.184499,0.175177,0.359682
899,none,0.181624,0.175117,0.356744
900,none,0.181246,0.175801,0.357049
901,none,0.182235,0.176692,0.358933
903,none,0.185285,0.177409,0.362699
904,none,0.186183,0.177147,0.363333
905,none,0.187378,0.177704,0.365085
907,none,0.163619,0.178256,0.341878
908,none,0.185241,0.178875,0.364119
909,none,0.183986,0.179363,0.363354
911,none,0.165343,0.180025,0.345371
912,none,0.185718,0.181011,0.366731
913,none,0.192274,0.181738,0.374017
915,none,0.187034,0.182141,0.369181
916,none,0.189522,0.182323,0.37185
917,none,0.189872,0.182645,0.372518
919,none,0.170934,0.183335,0.354271
920,none,0.192868,0.184287,0.377157
921,none,0.191879,0.184296,0.376178
923,none,0.19663,0.185363,0.381995
924,none,0.191241,0.186296,0.377539
925,none,0.195536,0.187453,0.382995
927,none,0.19224,0.18687,0.379112
928,none,0.192602,0.18783,0.380434
929,none,0.175826,0.187602,0.36343
931,none,0.192156,0.188943,0.381103
932,none,0.194223,0.189594,0.383822
933,none,0.201133,0.189423,0.390558
935,none,0.196306,0.190296,0.386604
936,none,0.199638,0.190811,0.390451
937,none,0.17725,0.19117,0.368424
939,none,0.202036,0.192003,0.394042
940,none,0.199498,0.192294,0.391797
941,none,0.179453,0.192905,0.372363
943,none,0.200751,0.193781,0.394536
944,none,0.200117,0.194987,0.395106
945,none,0.202377,0.194837,0.397219
947,none,0.180807,0.195498,0.376307
948,none,0.198585,0.195704,0.394291
949,none,0.201238,0.196893,0.398134
951,none,0.20501,0.197505,0.402518
952,none,0.207208,0.198024,0.405238
953,none,0.18074,0.198066,0.378811
955,none,0.20576,0.199272,0.405034
956,none,0.204441,0.199825,0.404271
957,none,0.208514,0.199654,0.408173
959,none,0.211943,0.200652,0.412597
960,none,0.215916,0.19963,0.415548
961,none,0.185405,0.199984,0.385392
963,none,0.204409,0.201116,0.405527
964,none,0.20875,0.201252,0.410007
965,none,0.212485,0.201516,0.414004
967,none,0.185508,0.20255,0.388061
968,none,0.209908,0.203975,0.413886
969,none,0.208948,0.203934,0.412884
971,none,0.191847,0.204891,0.39674
972,none,0.213835,0.205112,0.418949
973,none,0.219114,0.205692,0.424808
975,none,0.21459,0.206621,0.421216
976,none,0.217786,0.206949,0.424739
977,none,0.19158,0.207294,0.398879
979,none,0.21777,0.208193,0.425966
980,none,0.213947,0.208272,0.422222
981,none,0.21658,0.208862,0.425445
