macneish,101,none,0.0010462
macneish,201,none,0.0055037
macneish,301,none,0.0103891
macneish,401,none,0.0051852
macneish,501,none,0.0280052
macneish,601,none,0.013554
macneish,701,none,0.0183532
macneish,801,none,0.0690201
macneish,901,none,0.100094
macneish,1001,none,0.117083
macneish,1101,none,0.158233
macneish,1201,none,0.0519599
macneish,1301,none,0.0565475
macneish,1401,none,0.220158
macneish,1501,none,0.246445
macneish,1601,none,0.0907124
macneish,1701,none,0.304891
macneish,1801,none,0.107197
macneish,1901,none,0.119802
macneish,2001,none,0.454871
macneish,2101,none,0.493014
macneish,2201,none,0.50427
macneish,2301,none,0.547916
macneish,2401,none,0.190764
macneish,2501,none,0.646043
macneish,2601,none,0.819751
macneish,2701,none,0.888742
macneish,2801,none,0.255882
macneish,2901,none,0.946529
macneish,3001,none,0.293897
macneish,3101,none,1.06494
macneish,3201,none,1.08345
macneish,3301,none,0.354916
macneish,3401,none,1.32432
macneish,3501,none,1.27057
macneish,3601,none,1.34099
macneish,3701,none,0.456614
macneish,3801,none,1.50783
macneish,3901,none,1.56002
macneish,4001,none,0.524259
macneish,4101,none,1.76573
macneish,4201,none,0.579223
macneish,4301,none,1.89031
macneish,4401,none,1.97721
macneish,4501,none,2.07262
macneish,4601,none,2.15599
macneish,4701,none,2.31565
macneish,4801,none,0.750571
macneish,4901,none,2.44533
macneish,5001,none,2.61873
macneish,5101,none,0.838105
macneish,5201,none,2.75324
macneish,5301,none,2.85684
macneish,5401,none,2.95921
macneish,5501,none,0.978995
macneish,5601,none,3.28579
macneish,5701,none,1.05774
macneish,5801,none,1.08501
macneish,5901,none,3.52302
macneish,6001,none,3.65092
macneish,6101,none,1.19768
macneish,6201,none,3.89172
macneish,6301,none,1.2812
macneish,6401,none,4.14955
macneish,6501,none,4.27483
macneish,6601,none,4.40897
macneish,6701,none,1.44659
macneish,6801,none,4.81933
macneish,6901,none,4.81452
macneish,7001,none,1.57899
macneish,7101,none,5.09439
macneish,7201,none,5.25212
macneish,7301,none,5.39281
macneish,7401,none,5.69638
macneish,7501,none,5.68997
macneish,7601,none,6.05765
macneish,7701,none,6.47547
macneish,7801,none,6.16917
macneish,7901,none,1.99545
macneish,8001,none,6.43833
macneish,8101,none,2.10242
macneish,8201,none,6.7659
macneish,8301,none,7.14572
macneish,8401,none,7.27078
macneish,8501,none,2.32307
macneish,8601,none,7.47066
macneish,8701,none,7.64196
macneish,8801,none,8.15345
macneish,8901,none,8.07156
macneish,9001,none,2.61843
macneish,9101,none,8.38189
macneish,9201,none,8.91785
macneish,9301,none,9.23823
macneish,9401,none,9.62702
macneish,9501,none,10.0112
macneish,9601,none,3.04939
macneish,9701,none,9.74886
macneish,9801,none,9.74463
macneish,9901,none,3.1721
macneish,10001,none,10.2845
macneish,101,O,0.0002961
macneish,201,O,0.0014016
macneish,301,O,0.0016033
macneish,401,O,0.0024047
macneish,501,O,0.0053417
macneish,601,O,0.0057549
macneish,701,O,0.0080981
macneish,801,O,0.0143419
macneish,901,O,0.0198863
macneish,1001,O,0.0291025
macneish,1101,O,0.0364584
macneish,1201,O,0.0294325
macneish,1301,O,0.0308179
macneish,1401,O,0.050304
macneish,1501,O,0.0565899
macneish,1601,O,0.0416361
macneish,1701,O,0.0731938
macneish,1801,O,0.0529398
macneish,1901,O,0.0589171
macneish,2001,O,0.102139
macneish,2101,O,0.113428
macneish,2201,O,0.126432
macneish,2301,O,0.155313
macneish,2401,O,0.102054
macneish,2501,O,0.165474
macneish,2601,O,0.179923
macneish,2701,O,0.191456
macneish,2801,O,0.131852
macneish,2901,O,0.230056
macneish,3001,O,0.151361
macneish,3101,O,0.253339
macneish,3201,O,0.26767
macneish,3301,O,0.18278
macneish,3401,O,0.302687
macneish,3501,O,0.319835
macneish,3601,O,0.333712
macneish,3701,O,0.227208
macneish,3801,O,0.373214
macneish,3901,O,0.392706
macneish,4001,O,0.264697
macneish,4101,O,0.452854
macneish,4201,O,0.299866
macneish,4301,O,0.494399
macneish,4401,O,0.511912
macneish,4501,O,0.525724
macneish,4601,O,0.554331
macneish,4701,O,0.63309
macneish,4801,O,0.405891
macneish,4901,O,0.649717
macneish,5001,O,0.672046
macneish,5101,O,0.421802
macneish,5201,O,0.691031
macneish,5301,O,0.714594
macneish,5401,O,0.741108
